,site_name,session_date,site_url,sitemap_page_url,sitemap_page_frequency,sitemap_page_last_modified
209,Xpertials,2021-11-27T10:27:43.855440,https://www.xpertials.com/,https://www.xpertials.com/outlet/bluemoon/,,2021-11-11
210,Xpertials,2021-11-27T10:27:43.855440,https://www.xpertials.com/,https://www.xpertials.com/outlet/rotterdam/,,2021-11-11
211,Xpertials,2021-11-27T10:27:43.855440,https://www.xpertials.com/,https://www.xpertials.com/outlet/oporto/,,2021-11-12
212,Xpertials,2021-11-27T10:27:43.855440,https://www.xpertials.com/,https://www.xpertials.com/outlet/sidney/,,2021-11-17
213,Xpertials,2021-11-27T10:27:43.855440,https://www.xpertials.com/,https://www.xpertials.com/outlet/las-vegas/,,2021-11-17
214,Xpertials,2021-11-27T10:27:43.855440,https://www.xpertials.com/,https://www.xpertials.com/outlet/dublin/,,2021-11-17
215,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/productos/espejos-bano-led/,,2018-12-04
216,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/quienes-somos/factory-workshop-interior-and-machines/,,2018-12-04
217,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/productos/espejos-bano-14/,,2018-12-04
218,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/productos/espejos-bano-15/,,2018-12-04
219,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/compromiso/calidad-espejos/,,2018-12-04
220,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/compromiso/exportacion/,,2018-12-04
221,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/compromiso/garantia-espejos-de-calidad/,,2018-12-04
222,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/quienes-somos/logo-xpertials-07/,,2018-12-04
223,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/staticblocks/basico/logo-xpertials-07-2/,,2018-12-04
224,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/productos/web/,,2018-12-20
225,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/productos/det-perfil-01/,,2018-12-20
226,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/productos/sin-titulo-1/,,2018-12-20
227,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/quienes-somos/equipo-de-diseno-espejos/,,2018-12-21
228,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/quienes-somos/sin-titulo-1-2/,,2018-12-21
229,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/quienes-somos/tecnicos-espejo/,,2018-12-21
230,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/profesionales/venta-de-espejos-grandes-superficies/,,2018-12-21
231,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/productos/opciones-espejos-led/antivaho/,,2018-12-21
232,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/productos/opciones-espejos-led/smart-mirror/,,2018-12-21
233,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/productos/opciones-espejos-led/maquillate-mejor-con-la-luz-adecuada/,,2018-12-21
234,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/staticblocks/basico/web-2/,,2018-12-26
235,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/productos/web-3/,,2018-12-26
236,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/espejos-con-luz-led/portada-07/,,2018-12-27
237,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/espejos-con-luz-led/portada-05-3/,,2018-12-27
238,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/espejos-con-luz-led/portada-06-2/,,2018-12-27
239,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/espejos-con-luz-led/web-4/,,2018-12-27
240,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/productos/opciones-espejos-led/touch/,,2018-12-27
241,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/productos/web-5/,,2018-12-27
242,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/espejos-con-luz-led/web-6/,,2018-12-27
243,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/profesionales/web-7/,,2018-12-27
244,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/profesionales/mirror-store/,,2018-12-27
245,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/profesionales/fabricante-de-muebles-carpinteros/,,2018-12-27
246,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/productos/web-8/,,2019-01-28
247,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/quienes-somos/diseno-espejos-led/,,2019-01-28
248,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/quienes-somos/calidad-espejos-led/,,2019-01-28
249,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/quienes-somos/empresa-naves-fabica-espejos/,,2019-01-28
250,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/compromiso/fabrica-espejos-led-interior/,,2019-01-28
251,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/compromiso/medio-ambiente/,,2019-01-28
252,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/profesionales/factory-workshop-interior-and-machines-2/,,2019-02-08
253,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/profesionales/factory-workshop-interior-and-machines-3/,,2019-02-08
254,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/profesionales/factory-workshop-interior-and-machines-4/,,2019-02-08
255,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/profesionales/fabricante-de-muebles-carpinteros-2/,,2019-02-08
256,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/quienes-somos/factory-workshop-interior-and-machines-5/,,2019-02-08
257,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/quienes-somos/factory-workshop-interior-and-machines-6/,,2019-02-08
258,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/quienes-somos/factory-workshop-interior-and-machines-7/,,2019-02-08
259,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/compromiso/factory-workshop-interior-and-machines-8/,,2019-02-14
260,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/compromiso/factory-workshop-interior-and-machines-9/,,2019-02-14
261,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/productos/opciones-espejos-led/factory-workshop-interior-and-machines-10/,,2019-02-14
262,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/quienes-somos/equipo-tecnico/,,2019-02-20
263,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/espejos-con-luz-led/imprimir/,,2019-02-20
264,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/productos/opciones-espejos2-2/,,2019-02-20
265,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/productos/opciones-espejos-led/smart-mirror-2/,,2019-02-20
266,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/compromiso/valores-empresa-03/,,2019-02-20
267,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/compromiso/factory-workshop-interior-and-machines-11/,,2019-02-20
268,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/espejos-con-luz-led/fabricante-de-espejos-2/,,2019-04-11
269,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/productos/opciones-espejos-2/,,2019-04-11
270,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/quienes-somos/factory-workshop-interior-and-machines-12/,,2019-04-11
271,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/quienes-somos/factory-workshop-interior-and-machines-13/,,2019-04-11
272,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/profesionales/factory-workshop-interior-and-machines-14/,,2019-04-11
273,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/productos/opciones-espejos-led/logos-32/,,2019-04-11
274,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/productos/opciones-espejos-led/logos-33/,,2019-04-11
275,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/productos/opciones-espejos-led/logos-30-2/,,2019-04-11
276,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/productos/opciones-espejos-led/logos-30-3/,,2019-04-11
277,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/productos/opciones-espejos-led/logos-30-4/,,2019-04-11
278,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/productos/opciones-espejos-led/logos-31-2/,,2019-04-11
279,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/productos/opciones-espejos-led/logos-32-2/,,2019-04-11
280,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/productos/opciones-espejos-led/logos-33-2/,,2019-04-11
281,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/productos/opciones-espejos-led/logos-30-30/,,2019-04-11
282,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/staticblocks/basico/redes-12/,,2019-05-13
283,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/staticblocks/basico/redes-13-2/,,2019-05-13
284,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/staticblocks/basico/redes-14-2/,,2019-05-13
285,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/staticblocks/basico/redes-09/,,2019-05-13
286,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/staticblocks/basico/redes-10/,,2019-05-13
287,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/staticblocks/basico/redes-11/,,2019-05-13
288,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/espejos-con-luz-led/logo-xpertials/,,2019-05-20
289,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/espejos-con-luz-led/portada-xpertials/,,2019-05-24
290,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/inauguramos-blog-de-espejos-iluminados-y-decoracion/blog/,,2019-06-04
291,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/inauguramos-blog-de-espejos-iluminados-y-decoracion/blog-xpertials/,,2019-06-04
292,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/espejos-magicos/claire-80x80-a/,,2019-06-05
293,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/espejos-magicos/mirror-on-a-black-bathroom-wall-sinks/,,2019-06-05
294,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/espejos-magicos/espejos-led/,,2019-06-05
295,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/staticblocks/basico/redes-14/,,2019-06-07
296,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/espejos-magicos/peliculas-espejos/,,2019-06-11
297,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/productos/espejos-bano-led-2/,,2019-07-12
298,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/como-elegir-la-luz-del-espejo-bano/new-modern-bathroom-with-a-font-mirror-3d-rendering/,,2019-07-17
299,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/espejos-a-medida/bagno-moderno-con-grande-specchio/,,2019-07-24
300,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/espejos-a-medida/face-hb_ba18_t5_sc03/,,2019-07-24
301,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/espejo-screen-mirror/screen-mirror-espejo/,,2019-09-27
302,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/espejos-a-medida/espejo-basico-a-medida/,,2019-10-01
303,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/espejos-a-medida/espejo-basico-a-medida-2/,,2019-10-01
304,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/espejo-screen-mirror/screen-mirror/,,2019-10-01
305,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/como-elegir-la-luz-del-espejo-bano/balance-de-blancos-plantilla-734x413/,,2019-10-01
306,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/como-elegir-la-luz-del-espejo-bano/temperatura-luz/,,2019-10-01
307,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/nuestra-presencia-en-la-feria-diy-home-garden-en-kortrijk-belgica/feria-belgica/,,2019-10-10
308,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/nuestra-presencia-en-la-feria-diy-home-garden-en-kortrijk-belgica/feria-belgica-herramientas/,,2019-10-10
309,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/compromiso/imprimir-2/,,2019-10-18
310,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/compromiso/imprimir-3/,,2019-10-18
311,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/espejo-screen-mirror/smart-mirror-1024x282/,,2019-10-25
312,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/espejo-screen-mirror/unnamed-1/,,2019-10-25
313,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/espejo-screen-mirror/unnamed-2/,,2019-10-25
314,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/espejo-screen-mirror/unnamed-3/,,2019-10-25
315,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/espejo-screen-mirror/unnamed/,,2019-10-25
316,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/espejo-screen-mirror/whatsapp-image-2019-10-25-at-13-18-37-1/,,2019-10-25
317,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/espejo-screen-mirror/whatsapp-image-2019-10-25-at-13-18-37-2/,,2019-10-25
318,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/espejo-screen-mirror/whatsapp-image-2019-10-25-at-13-18-34/,,2019-10-25
319,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/espejo-screen-mirror/astro-screen-mirror-adobestock_160203419/,,2019-10-25
320,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/espejo-bano-con-antivaho/espejo-bano-antivhao/,,2019-11-22
321,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/espejo-bano-con-antivaho/antivaho2/,,2019-11-25
322,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/espejo-bano-con-antivaho/antivaho2-2/,,2019-11-25
323,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/espejo-bano-con-antivaho/antivaho-2/,,2019-11-25
324,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/sorteo-instagram-espejo-led-con-bluetooth/sorteo-nov-19/,,2019-12-17
325,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/sorteo-instagram-espejo-led-con-bluetooth/black-and-wooden-bathroom-sinks/,,2019-12-17
326,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/sorteo-instagram-espejo-led-con-bluetooth/ingrid-espejo-led-bluetooth/,,2019-12-17
327,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/espejo-luz-calida-luz-fria/logo-xpertials-sensores-13/,,2020-01-03
328,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/espejo-luz-calida-luz-fria/logo-xpertials-sensores-12/,,2020-01-03
329,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/espejo-luz-calida-luz-fria/logo-xpertials-sensores-12-1/,,2020-01-03
330,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/espejo-luz-calida-luz-fria/koren-det-3000/,,2020-01-03
331,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/espejo-luz-calida-luz-fria/koren-det-4200/,,2020-01-03
332,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/espejo-luz-calida-luz-fria/koren-det/,,2020-01-03
333,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/espejo-luz-calida-luz-fria/plantilla-imagen-destacada/,,2020-01-03
334,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/sorteo-instagram-espejo-led-con-bluetooth/ganadora-xpertials/,,2020-01-09
335,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/sorteo-instagram-espejo-led-con-bluetooth/ganadora-xpertials-1/,,2020-01-09
336,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/sorteo-instagram-espejo-led-con-bluetooth/ganadora-xpertials-2/,,2020-01-09
337,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/espejos-con-luz-led/cevisama/,,2020-02-13
338,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/espejos-con-luz-led/whatsapp-image-2020-02-03-at-09-19/,,2020-02-13
339,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/cevisama/plantilla-imagen-destacada-2/,,2020-02-13
340,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/cevisama/stand-cevisama-2020/,,2020-02-13
341,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/cevisama/whatsapp-image-2020-02-03-at-09-19-31/,,2020-02-13
342,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/cevisama/tunel-arquitectos/,,2020-02-13
343,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/espejos-con-luz-led/cevisama-2/,,2020-02-13
344,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/espejos-con-luz-led/cevisama-3/,,2020-02-13
345,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/espejos-con-luz-led/banner-mail-navidad/,,2020-02-13
346,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/espejos-con-luz-led/sin-titulo-1_mesa-de-trabajo-1/,,2020-02-13
347,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/cevisama/totem7/,,2020-02-13
348,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/espejos-con-luz-led/cevisama-2020_mesa-de-trabajo-1-copia/,,2020-02-13
349,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/cevisama/plantilla-imagen-destacada-3/,,2020-02-13
350,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/espejos-con-luz-led/cevisama-2020_mesa-de_mesa-de-trabajo-1-copia/,,2020-02-13
351,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/espejos-con-luz-led/cevisama-2020_mesa-de-trabajo-1_mesa-de-trabajo-1-copia_mesa-de-trabajo-1-copia/,,2020-02-13
352,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/espejos-con-luz-led/sin-titulo-1_mesa-de-trabajo-1-copia/,,2020-02-13
353,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/cevisama/cevisama-espejos/,,2020-02-20
354,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/cevisama/tunel-arquitectos-1/,,2020-02-20
355,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/cevisama/cevisama-2020/,,2020-02-20
356,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/cevisama/cevisama-espejos-stand/,,2020-02-20
357,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/cevisama/cevisama-espejos-stand-arquitectos-decoradores/,,2020-02-20
358,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/cevisama/cevisama-destacada/,,2020-02-20
359,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/cevisama/cevisama-destacada-2/,,2020-02-20
360,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/cevisama/cevisama-espejos-stand-arquitectos-decoradores2/,,2020-02-20
361,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/cevisama/nos-vemos-en-cevisama-2021/,,2020-02-20
362,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/sorteo-instagram-espejo-led/style-80x80-adobestock_192650582/,,2020-02-26
363,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/sorteo-instagram-espejo-led/style-80x80-detalle/,,2020-02-26
364,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/sorteo-instagram-espejo-led/1-sorteo_trim/,,2020-02-26
365,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/sorteo-instagram-espejo-led/lanin-80x80-adobestock_192650582/,,2020-03-02
366,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/sorteo-instagram-espejo-led/1-sorteo_trim-2/,,2020-03-02
367,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/sorteo-instagram-espejo-led/sin-titulo-1-3/,,2020-03-02
368,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/sorteo-instagram-espejo-led/sin-titulo-1-4/,,2020-03-02
369,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/espejos-magicos-2/espejo-futuro/,,2020-03-04
370,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/espejos-magicos-2/espejo-alma/,,2020-03-04
371,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/espejos-magicos-2/espejo-mitologico/,,2020-03-04
372,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/espejos-magicos-2/mala-suerte-espejo/,,2020-03-04
373,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/espejos-magicos-2/espejo-mitologico-1/,,2020-03-04
374,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/espejos-magicos-2/espejo-historico/,,2020-03-04
375,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/espejos-magicos-2/espejos/,,2020-03-04
376,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/espejos-con-luz-led/hostelco-2020-firma-signature-signatura-es/,,2020-03-09
377,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/espejos-con-luz-led/hostelco-2020-firma-signature-signatura-es-2/,,2020-03-09
378,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/espejos-con-luz-led/hostelco-2020-firma-signature-signatura-es-3/,,2020-03-09
379,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/sorteo-instagram-espejo-led/unnamed-4/,,2020-03-09
380,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/espejos-led/plantilla-imagen-destacada-4/,,2020-04-30
381,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/espejos-antivaho/pexels-photo-2935956/,,2020-05-15
382,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/espejos-antivaho/pexels-photo-3494913/,,2020-05-15
383,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/espejos-antivaho/dsc_0054/,,2020-05-15
384,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/espejos-antivaho/pexels-photo-3494913-1/,,2020-05-15
385,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/espejos-antivaho/antivaho2-868x1024-1/,,2020-05-15
386,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/espejos-antivaho/dsc_0054-1/,,2020-05-15
387,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/espejos-antivaho/pexels-photo-2935956-1/,,2020-05-15
388,Xpertials,2021-11-27T10:27:43.863420,https://www.xpertials.com/,https://www.xpertials.com/espejos-antivaho/plantilla-imagen-destacada-300x158/,,2020-05-15
